chieuDai,chieuNgang,dienTich,Gia/m2,Phongngu,SoTang,PhongTam,Loai,GiayTo,TinhTrangNoiThat,QuanHuyen
16.0,3.7,60.0,9583.333333333334,7,5.0,7.0,"nhà ngõ, hẻm",đã có sổ,,quận bình thạnh
15.0,5.5,82.0,2490.0,1,1.0,1.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,huyện nhà bè
,,162.7,6274.166666666667,4,2.0,5.0,nhà phố liền kề,đã có sổ,,quận gò vấp
13.0,,58.0,3699.5833333333335,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,quận tân phú
14.0,4.5,63.0,2976.25,4,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận 8
7.3,5.2,38.3,9029.583333333334,3,4.0,4.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận bình thạnh
7.3,5.2,38.3,9029.583333333334,3,4.0,4.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận bình thạnh
,,25.0,9666.666666666666,2,3.0,,nhà phố liền kề,đã có sổ,,quận 3
,,49.0,3741.6666666666665,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình tân
,,82.0,3302.9166666666665,4,,,"nhà ngõ, hẻm",đã có sổ,,quận gò vấp
,,46.0,5162.916666666667,4,,,"nhà ngõ, hẻm",đã có sổ,,quận tân phú
22.0,5.3,116.0,6824.583333333333,6,,7.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận 12
11.0,4.0,44.0,3930.0,3,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận bình tân
11.0,5.3,56.7,3417.0833333333335,3,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận 7
22.0,4.0,88.0,12310.416666666666,8,7.0,,"nhà mặt phố, mặt tiền",đã có sổ,,quận 4
,3.0,10.0,3666.6666666666665,2,,,"nhà ngõ, hẻm",đã có sổ,,quận 8
22.0,5.0,110.0,6212.083333333333,5,5.0,6.0,nhà phố liền kề,đã có sổ,nội thất cao cấp,quận tân bình
18.0,5.6,100.0,5291.666666666667,4,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,quận 11
11.0,4.0,43.0,7703.333333333333,5,4.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận phú nhuận
11.5,3.8,44.0,2367.5,3,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,,quận 6
9.0,3.0,24.0,5781.25,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận gò vấp
,,39.0,5342.083333333333,6,,,"nhà ngõ, hẻm",đã có sổ,,quận 5
16.0,7.6,131.0,13358.75,3,2.0,,"nhà mặt phố, mặt tiền",đã có sổ,hoàn thiện cơ bản,quận bình thạnh
7.0,3.0,20.0,5833.333333333333,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận gò vấp
18.0,3.9,57.0,21198.75,5,4.0,6.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận 6
10.0,3.0,30.0,7638.75,4,3.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận 6
15.0,3.0,51.0,4207.5,4,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,,quận 11
6.9,2.3,15.0,4861.25,3,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,,quận tân bình
28.0,5.1,128.0,2083.3333333333335,8,,,"nhà mặt phố, mặt tiền",đã có sổ,,quận 12
12.0,4.0,48.0,1519.1666666666667,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,huyện bình chánh
26.0,8.2,205.0,2886.25,3,1.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,quận 12
,5.0,110.0,511.25,3,1.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,huyện bình chánh
7.0,4.0,28.0,1711.25,2,1.0,1.0,"nhà mặt phố, mặt tiền",sổ chung / công chứng vi bằng,,huyện nhà bè
18.0,4.1,43.0,3285.0,4,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận 12
13.0,4.0,52.0,3605.8333333333335,4,3.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình tân
23.0,4.1,94.0,4344.166666666667,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,bàn giao thô,quận 11
25.0,4.0,100.0,2958.3333333333335,1,,,"nhà mặt phố, mặt tiền",đã có sổ,,quận bình tân
17.0,5.0,85.0,11029.583333333334,7,5.0,7.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,quận 6
14.5,16.5,158.0,2900.8333333333335,4,2.0,,"nhà mặt phố, mặt tiền",đã có sổ,,quận bình tân
33.0,45.0,1158.0,1762.9166666666667,11,3.0,7.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình tân
25.0,17.0,422.0,9873.75,7,4.0,,nhà biệt thự,đã có sổ,nội thất cao cấp,quận 6
14.0,4.0,56.0,5245.416666666667,2,1.0,1.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận 6
16.0,4.5,72.6,7288.75,5,4.0,6.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,quận 6
19.0,5.0,95.0,7675.416666666667,8,6.0,7.0,"nhà mặt phố, mặt tiền",đã có sổ,bàn giao thô,quận 6
20.0,4.3,84.8,1670.4166666666667,2,1.0,,"nhà ngõ, hẻm",đã có sổ,,huyện hóc môn
15.0,6.0,80.0,5520.833333333333,6,4.0,7.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình thạnh
12.0,3.4,38.0,7456.25,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận 10
8.6,3.0,25.8,6782.916666666667,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,quận 5
20.0,5.0,100.0,11458.333333333334,8,5.0,7.0,"nhà mặt phố, mặt tiền",,,quận gò vấp
22.0,8.0,200.0,10000.0,11,,,"nhà mặt phố, mặt tiền",đã có sổ,,quận tân bình
4.6,2.2,10.2,6331.666666666667,2,3.0,1.0,"nhà ngõ, hẻm",đã có sổ,,quận tân bình
14.0,4.0,56.0,2083.3333333333335,2,1.0,1.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,huyện hóc môn
11.0,3.0,33.5,5286.25,3,3.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận bình thạnh
10.62,4.0,42.5,4233.333333333333,5,3.0,6.0,"nhà ngõ, hẻm",đã có sổ,,quận tân bình
8.0,4.0,32.0,3190.0,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,quận 12
14.0,4.0,56.0,4456.666666666667,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận gò vấp
11.0,4.0,43.0,4651.25,4,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,,quận 6
11.0,4.0,43.0,4651.25,4,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,,quận 6
23.0,8.0,180.0,3125.0,3,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,,quận 11
12.0,4.0,48.0,4513.75,3,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,,quận tân phú
9.5,2.6,24.0,5173.75,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,quận tân bình
10.0,3.0,30.0,2680.4166666666665,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận bình tân
9.0,3.4,31.0,2540.4166666666665,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,huyện nhà bè
17.0,4.0,80.2,2285.8333333333335,2,,,"nhà ngõ, hẻm",đã có sổ,,quận 12
31.0,7.5,216.0,11188.333333333334,8,3.0,7.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,quận tân bình
10.0,4.0,40.0,6041.666666666667,4,4.0,5.0,"nhà ngõ, hẻm",đã có sổ,,quận tân phú
6.2,6.2,38.0,2960.4166666666665,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận gò vấp
10.0,4.0,40.0,4875.0,3,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,quận 11
15.0,5.7,77.0,3355.0,3,1.0,,"nhà ngõ, hẻm",đã có sổ,,quận bình thạnh
9.5,3.3,31.0,7795.833333333333,4,4.0,3.0,"nhà ngõ, hẻm",đã có sổ,,quận 11
9.0,3.2,25.0,2316.6666666666665,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,huyện nhà bè
13.0,4.0,52.0,5769.166666666667,7,4.0,6.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận tân phú
7.0,3.0,21.0,3551.6666666666665,2,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,huyện nhà bè
5.0,4.0,20.0,3541.6666666666665,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,,quận 8
8.0,4.0,32.0,8854.166666666666,3,4.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận 1
10.0,3.3,33.0,2083.3333333333335,2,2.0,2.0,"nhà ngõ, hẻm",sổ chung / công chứng vi bằng,nội thất cao cấp,huyện nhà bè
17.0,4.0,64.0,7812.5,6,6.0,7.0,"nhà ngõ, hẻm",đã có sổ,,quận 1
13.5,4.15,55.0,3787.9166666666665,2,,3.0,"nhà ngõ, hẻm",đã có sổ,,quận 8
15.0,3.0,45.0,10185.0,5,5.0,5.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận 1
17.0,4.0,68.0,3431.25,5,4.0,4.0,"nhà ngõ, hẻm",đã có sổ,,quận bình tân
15.0,4.0,60.0,2604.1666666666665,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,huyện nhà bè
11.0,4.0,48.0,6163.333333333333,4,5.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận 1
15.0,6.0,90.0,3972.0833333333335,4,3.0,4.0,"nhà mặt phố, mặt tiền",đã có sổ,hoàn thiện cơ bản,quận bình tân
16.0,4.0,55.0,4431.666666666667,2,1.0,1.0,"nhà ngõ, hẻm",đã có sổ,,quận tân phú
8.0,3.0,25.0,6333.333333333333,3,4.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận 10
10.0,3.0,30.0,6944.583333333333,2,,,"nhà ngõ, hẻm",đã có sổ,,quận 5
11.0,3.3,37.0,8445.833333333334,4,5.0,5.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận 3
14.0,4.0,54.0,4861.25,4,,,"nhà ngõ, hẻm",đã có sổ,,quận tân phú
13.5,4.3,58.0,4992.916666666667,4,3.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình thạnh
15.0,4.0,60.0,3611.25,4,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận 7
11.0,4.0,44.0,10416.666666666666,4,5.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất cao cấp,quận phú nhuận
15.0,4.0,60.0,4409.583333333333,4,4.0,4.0,nhà phố liền kề,đã có sổ,nội thất đầy đủ,quận tân phú
12.0,3.0,36.0,4745.416666666667,3,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận tân bình
15.0,4.5,85.0,8823.333333333334,4,,,"nhà ngõ, hẻm",đã có sổ,,quận 3
14.5,4.0,58.0,3699.5833333333335,4,,,"nhà ngõ, hẻm",đã có sổ,,quận tân phú
10.0,3.6,36.0,5208.333333333333,3,,3.0,"nhà ngõ, hẻm",đã có sổ,,quận gò vấp
,,50.0,4166.666666666667,3,,3.0,"nhà ngõ, hẻm",đã có sổ,,quận gò vấp
22.0,5.0,113.0,1437.9166666666667,6,2.0,6.0,"nhà ngõ, hẻm",đã có sổ,,huyện hóc môn
16.0,4.1,65.0,2724.1666666666665,5,1.0,,"nhà mặt phố, mặt tiền",đã có sổ,,huyện nhà bè
14.0,5.0,60.0,16666.666666666668,2,1.0,,"nhà mặt phố, mặt tiền",đã có sổ,,quận bình thạnh
5.5,7.0,37.0,6982.083333333333,2,4.0,4.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận 11
9.0,3.5,31.5,6481.666666666667,3,5.0,4.0,"nhà ngõ, hẻm",đã có sổ,,quận 8
14.0,4.0,56.0,4464.166666666667,4,,4.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận bình tân
,,20.0,5354.166666666667,3,1.0,3.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận tân bình
12.0,4.0,50.0,4575.0,4,4.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận bình tân
7.0,4.5,30.4,3975.0,3,1.0,1.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận 8
28.0,4.0,124.0,8568.75,11,6.0,7.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,quận 7
7.0,4.0,28.0,4166.666666666667,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận gò vấp
,,42.0,5456.25,2,,,nhà phố liền kề,đã có sổ,,quận 3
13.0,4.0,50.0,9166.666666666666,4,,,nhà phố liền kề,đã có sổ,,quận 3
25.0,5.5,130.0,3942.5,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận bình thạnh
7.0,3.4,24.0,5729.166666666667,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận 7
8.0,3.5,28.0,6250.0,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận gò vấp
16.0,5.0,80.0,364.5833333333333,3,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,,huyện bình chánh
13.5,4.0,52.0,3725.8333333333335,2,,,"nhà ngõ, hẻm",đã có sổ,,quận tân phú
13.0,4.8,62.0,1713.75,4,2.0,5.0,nhà phố liền kề,đã có sổ,nội thất đầy đủ,quận bình thạnh
20.0,5.0,100.0,7291.666666666667,5,,6.0,nhà phố liền kề,đã có sổ,,quận gò vấp
15.5,4.0,62.0,1478.3333333333333,3,,3.0,nhà phố liền kề,đã có sổ,nội thất đầy đủ,quận 3
23.0,6.5,139.0,4946.25,3,,,"nhà ngõ, hẻm",đã có sổ,,quận bình thạnh
14.0,4.0,60.0,6944.583333333333,4,3.0,,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận phú nhuận
4.0,3.0,12.2,7342.916666666667,2,,2.0,"nhà ngõ, hẻm",đã có sổ,,quận bình tân
25.0,12.0,300.0,1205.4166666666667,4,1.0,3.0,nhà biệt thự,đã có sổ,nội thất cao cấp,huyện hóc môn
8.0,2.0,15.6,4487.083333333333,1,1.0,1.0,nhà phố liền kề,đã có sổ,hoàn thiện cơ bản,quận 8
,412.7,50.9,3765.4166666666665,3,2.0,,"nhà mặt phố, mặt tiền",đã có sổ,,quận bình tân
20.0,4.0,80.0,3541.6666666666665,4,,,"nhà mặt phố, mặt tiền",đã có sổ,,quận bình tân
10.75,4.0,43.0,4125.833333333333,4,2.0,5.0,"nhà ngõ, hẻm",đã có sổ,,quận 3
14.0,4.5,63.0,4530.416666666667,5,5.0,6.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận 12
6.0,4.0,28.0,3497.0833333333335,1,2.0,,"nhà ngõ, hẻm",đã có sổ,,quận 8
11.0,4.0,44.0,8996.25,4,4.0,5.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận 11
11.5,4.0,47.0,4148.75,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,quận 8
10.0,3.5,35.0,7023.75,4,,4.0,"nhà ngõ, hẻm",đã có sổ,,quận 11
3.26,3.0,11.0,5113.75,3,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận 5
15.0,4.0,60.0,1652.9166666666667,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,bàn giao thô,huyện hóc môn
12.0,6.0,64.0,8137.916666666667,4,4.0,5.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận tân bình
20.0,8.6,171.0,8528.333333333334,5,,,"nhà ngõ, hẻm",đã có sổ,,quận 3
,4.0,22.0,4924.166666666667,2,,,"nhà ngõ, hẻm",đã có sổ,,quận tân phú
,,40.0,6458.333333333333,5,4.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận tân bình
,,12.0,5138.75,1,2.0,1.0,"nhà ngõ, hẻm",đã có sổ,,quận 8
16.0,6.0,96.0,2821.25,5,4.0,5.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình tân
14.0,4.2,58.8,4074.5833333333335,4,3.0,5.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận 12
13.0,5.0,65.0,3525.8333333333335,4,3.0,4.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận 12
,,50.0,3225.0,5,,5.0,"nhà ngõ, hẻm",đã có sổ,,quận 5
,,53.0,5503.333333333333,5,3.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình thạnh
,,55.3,3315.4166666666665,4,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận 12
6.0,4.0,23.0,2898.75,1,1.0,1.0,"nhà ngõ, hẻm",sổ chung / công chứng vi bằng,hoàn thiện cơ bản,quận 12
6.0,4.0,20.8,6670.833333333333,4,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,,quận 8
17.0,4.6,53.0,4481.25,2,,2.0,"nhà ngõ, hẻm",đã có sổ,,quận gò vấp
,,68.0,2359.1666666666665,2,,,"nhà ngõ, hẻm",đã có sổ,,quận 12
13.0,4.5,56.0,2269.1666666666665,3,1.0,3.0,"nhà ngõ, hẻm",đã có sổ,,quận 12
14.0,4.0,56.0,4166.666666666667,4,4.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận bình tân
25.0,4.0,100.0,5916.666666666667,2,,2.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận tân phú
28.0,4.0,124.0,8568.75,11,6.0,7.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận 7
14.0,3.0,42.0,3025.8333333333335,1,1.0,1.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận bình tân
24.0,4.2,100.0,4250.0,4,,4.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận tân phú
23.0,4.0,110.8,3948.75,4,3.0,5.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận tân bình
16.0,5.0,80.0,729.1666666666666,5,2.0,2.0,"nhà ngõ, hẻm",sổ chung / công chứng vi bằng,nội thất cao cấp,huyện bình chánh
10.0,4.0,40.0,8125.0,3,,5.0,"nhà ngõ, hẻm",đã có sổ,,quận phú nhuận
8.0,3.6,28.0,5357.083333333333,2,,,"nhà ngõ, hẻm",đã có sổ,,quận bình thạnh
20.0,3.0,55.0,9469.583333333334,4,2.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận bình thạnh
27.0,8.0,221.0,6787.5,5,,,"nhà ngõ, hẻm",đã có sổ,,quận tân bình
10.0,5.0,56.0,4092.0833333333335,3,3.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận 12
6.0,3.0,18.0,2708.3333333333335,2,1.0,1.0,"nhà ngõ, hẻm",giấy tờ viết tay,,huyện bình chánh
14.0,4.0,56.0,4538.75,4,4.0,5.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận 12
3.9,11.3,43.0,5678.333333333333,3,2.0,3.0,"nhà ngõ, hẻm",đã có sổ,,quận phú nhuận
9.0,3.0,27.0,2129.5833333333335,2,,2.0,"nhà ngõ, hẻm",sổ chung / công chứng vi bằng,,quận 12
14.0,3.5,43.4,2592.0833333333335,2,1.0,1.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận 12
15.0,4.3,64.5,4392.916666666667,3,3.0,4.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận tân bình
15.0,4.0,60.0,7083.333333333333,9,3.0,7.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,quận 7
,,40.0,5208.333333333333,2,2.0,,nhà phố liền kề,đã có sổ,,quận bình tân
,5.5,47.2,3089.5833333333335,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận tân phú
13.0,4.2,54.6,3892.0833333333335,2,4.0,,"nhà ngõ, hẻm",đã có sổ,,quận 8
18.4,3.75,68.7,5943.75,4,2.0,5.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận 5
8.0,6.0,48.0,10677.083333333334,2,1.0,2.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,quận tân bình
10.0,3.5,33.5,5535.0,2,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận gò vấp
12.5,4.0,48.6,3686.6666666666665,3,,2.0,nhà phố liền kề,đã có sổ,,quận tân phú
7.0,3.3,22.0,8617.5,3,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận gò vấp
,,44.3,4044.5833333333335,4,3.0,5.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận 8
5.0,4.0,25.0,750.0,2,1.0,,"nhà ngõ, hẻm",giấy tờ viết tay,,quận 6
,,44.3,4044.5833333333335,4,3.0,5.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận 8
5.0,4.0,25.0,750.0,2,1.0,,"nhà ngõ, hẻm",giấy tờ viết tay,,quận 6
16.0,5.0,80.0,322.9166666666667,3,,2.0,"nhà ngõ, hẻm",đã có sổ,,huyện bình chánh
,4.0,57.0,5847.916666666667,5,4.0,,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận tân bình
15.0,4.0,60.0,4638.75,5,4.0,5.0,nhà phố liền kề,đã có sổ,nội thất cao cấp,quận 12
,,38.0,3070.0,2,,2.0,"nhà ngõ, hẻm",đã có sổ,,quận 12
21.0,4.0,82.0,9400.416666666666,11,6.0,7.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận 4
7.5,3.3,24.0,11805.416666666666,2,5.0,3.0,"nhà mặt phố, mặt tiền",đã có sổ,,quận 1
20.0,5.0,100.0,7500.0,7,3.0,5.0,nhà phố liền kề,,,quận gò vấp
10.5,4.0,42.0,2281.6666666666665,3,1.0,3.0,nhà phố liền kề,đã có sổ,nội thất đầy đủ,quận 3
9.0,3.5,30.0,8333.333333333334,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,,quận 3
,,70.0,2976.25,2,,,"nhà ngõ, hẻm",đã có sổ,,quận phú nhuận
10.0,3.0,30.0,2361.25,2,1.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận bình tân
16.0,5.0,80.0,572.9166666666666,3,1.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,huyện bình chánh
15.0,6.0,73.1,25650.0,10,7.0,,"nhà mặt phố, mặt tiền",đã có sổ,,quận 1
15.0,4.0,60.0,2361.25,3,1.0,2.0,nhà phố liền kề,đã có sổ,,quận 12
15.0,4.0,60.0,2361.25,3,1.0,2.0,nhà phố liền kề,đã có sổ,,quận 12
15.0,5.0,70.0,6369.166666666667,4,,,"nhà ngõ, hẻm",đã có sổ,,quận gò vấp
38.0,4.0,152.0,3563.75,2,2.0,1.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,quận bình tân
9.0,8.0,55.0,3030.4166666666665,10,6.0,,"nhà ngõ, hẻm",đã có sổ,,quận 12
19.0,5.0,96.0,338.3333333333333,3,1.0,3.0,nhà phố liền kề,đã có sổ,hoàn thiện cơ bản,huyện bình chánh
17.0,5.0,80.0,5468.75,2,,,"nhà ngõ, hẻm",đã có sổ,,quận gò vấp
6.5,4.0,25.0,1083.3333333333333,1,1.0,1.0,"nhà ngõ, hẻm",giấy tờ viết tay,hoàn thiện cơ bản,quận 7
15.0,4.0,54.0,3665.0,5,4.0,5.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận 12
18.0,7.0,125.0,6666.666666666667,6,3.0,6.0,"nhà mặt phố, mặt tiền",đã có sổ,nội thất đầy đủ,quận tân phú
14.0,4.0,45.0,6472.083333333333,4,4.0,6.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận gò vấp
12.5,4.0,50.0,6583.333333333333,3,4.0,,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận gò vấp
16.0,5.3,84.8,2358.3333333333335,4,1.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,huyện hóc môn
7.0,3.0,21.0,4464.166666666667,2,,2.0,"nhà ngõ, hẻm",đã có sổ,,quận 12
14.0,4.5,63.0,1025.0,3,2.0,2.0,"nhà ngõ, hẻm",sổ chung / công chứng vi bằng,,huyện hóc môn
15.0,4.0,60.0,3472.0833333333335,4,,,"nhà ngõ, hẻm",đã có sổ,,quận 7
9.0,4.0,36.0,10995.416666666666,3,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận 10
,,17.0,6838.333333333333,2,,2.0,"nhà ngõ, hẻm",đã có sổ,,quận bình thạnh
13.57,4.0,55.0,4075.8333333333335,4,1.0,5.0,"nhà ngõ, hẻm",đã có sổ,,quận tân bình
20.0,4.0,80.0,453.3333333333333,2,1.0,2.0,"nhà ngõ, hẻm",đang chờ sổ,nội thất cao cấp,quận 12
,4.0,40.0,6041.666666666667,1,2.0,1.0,"nhà ngõ, hẻm",đã có sổ,hoàn thiện cơ bản,quận tân bình
18.0,4.0,72.0,4340.416666666667,4,,,"nhà ngõ, hẻm",đã có sổ,,quận gò vấp
,,30.0,4722.083333333333,2,,,"nhà ngõ, hẻm",đã có sổ,,quận bình thạnh
,3.66,46.5,5573.333333333333,1,2.0,1.0,"nhà ngõ, hẻm",đã có sổ,,quận 5
,,40.0,5625.0,3,,,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận gò vấp
18.0,4.0,72.0,5787.083333333333,4,4.0,6.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận gò vấp
17.0,4.0,68.0,6250.0,5,4.0,6.0,"nhà ngõ, hẻm",đã có sổ,nội thất cao cấp,quận 8
11.15,4.0,46.6,2771.6666666666665,4,3.0,3.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận gò vấp
11.0,4.0,45.0,2315.0,2,2.0,2.0,"nhà ngõ, hẻm",đã có sổ,nội thất đầy đủ,quận 7
18.0,4.5,82.0,4827.083333333333,8,3.0,7.0,"nhà ngõ, hẻm",đã có sổ,,quận bình thạnh
